,,account_id,average_price,direction,exchange,frozen,instrument,position,position_profit,yesterday_position
2018-03-27,45,test0_12940567,15.0045,,SZ,0,300059,100,134.55000000000013,0
2018-03-27,46,test0_12940567,70.92127,,SH,0,601318,100,-276.12700000000103,0
2018-03-27,47,test0_12940567,26.377910999999997,,SH,0,601877,100,-39.7910999999997,0
2018-03-27,48,test0_12940567,13.784134,,SH,0,600804,100,122.58659999999999,0
2018-03-27,49,test0_12940567,27.198157000000002,,SH,0,600547,100,296.18429999999984,0
2018-03-27,50,test0_12940567,7.192157,,SH,0,601117,100,29.78430000000003,0
2018-03-27,51,test0_12940567,6.001799999999999,,SH,0,600688,100,3.820000000000068,0
2018-03-27,52,test0_12940567,6.60198,,SH,0,600028,100,3.80199999999995,0
2018-03-27,53,test0_12940567,63.569065,,SZ,0,000423,100,-216.90650000000034,0
2018-03-27,54,test0_12940567,9.062718,,SH,0,600489,100,45.72819999999993,0
2018-03-27,55,test0_12940567,42.812839999999994,,SZ,0,002415,100,121.71600000000069,0
2018-03-27,56,test0_12940567,6.20186,,SH,0,601212,100,39.81399999999997,0
2018-03-28,0,test0_12940567,3.260978,,SH,0,600221,100,-1.0978000000000154,0
2018-03-28,1,test0_12940567,4.721416,,SH,0,601216,100,-1.1415999999999649,0
2018-03-28,2,test0_12940567,52.065615,,SZ,0,002739,100,-2.561500000000194,0
2018-03-28,3,test0_12940567,7.362207999999999,,SZ,0,000540,100,-1.220799999999933,0
2018-03-28,4,test0_12940567,29.418822999999996,,SZ,0,300124,100,347.11770000000047,0
2018-03-28,5,test0_12940567,53.496044000000005,,SH,0,601888,100,325.3955999999995,0
2018-03-28,6,test0_12940567,21.186354000000005,,SH,0,600518,100,151.36459999999943,0
2018-03-28,7,test0_12940567,26.918073,,SZ,0,300003,100,559.1926999999998,0
2018-03-28,8,test0_12940567,56.877058,,SZ,0,000963,100,708.2942000000003,0
2018-03-28,9,test0_12940567,35.080521,,SZ,0,300015,100,678.9479,0
2018-03-28,10,test0_12940567,39.371808,,SZ,0,002294,100,255.81919999999982,0
2018-03-28,11,test0_12940567,74.78242800000001,,SH,0,600436,100,1087.7571999999986,0
2018-03-28,12,test0_12940567,67.690301,,SZ,0,002841,100,1556.9699,0
2018-03-28,13,test0_12940567,29.368808000000005,,SZ,0,300122,100,356.11919999999947,0
2018-03-28,14,test0_12940567,39.431825999999994,,SH,0,600196,100,360.81740000000053,0
2018-03-28,15,test0_12940567,49.704907000000006,,SH,0,600009,100,-45.49070000000057,0
2018-03-28,16,test0_12940567,73.702104,,SH,0,600276,100,954.7895999999994,0
2018-03-28,17,test0_12940567,4.981493999999999,,SH,0,600008,100,34.85060000000013,0
2018-03-28,18,test0_12940567,13.374011000000001,,SH,0,600372,100,145.5988999999999,0
2018-03-28,19,test0_12940567,26.878061,,SZ,0,002007,100,314.1939000000001,0
2018-03-28,20,test0_12940567,23.056915,,SZ,0,002044,100,309.30849999999987,0
2018-03-28,21,test0_12940567,35.940779,,SH,0,600535,100,804.9221000000002,0
2018-03-28,22,test0_12940567,6.271881,,SH,0,600011,100,60.81190000000003,0
2018-03-28,23,test0_12940567,50.445128999999994,,SH,0,600570,100,783.4871000000007,0
2018-03-28,24,test0_12940567,40.322092999999995,,SH,0,600038,100,533.7907000000001,0
2018-03-28,25,test0_12940567,17.765328,,SZ,0,002202,100,49.46720000000013,0
2018-03-28,26,test0_12940567,12.743822,,SZ,0,002024,100,90.61780000000006,0
2018-03-28,27,test0_12940567,15.224566,,SZ,0,000768,100,159.54340000000008,0
2018-03-28,28,test0_12940567,8.042411999999999,,SH,0,600021,100,96.7588000000001,0
2018-03-28,29,test0_12940567,21.736518999999998,,SH,0,600118,100,34.34810000000006,0
2018-03-28,30,test0_12940567,16.524956000000003,,SH,0,600406,100,16.50439999999982,0
2018-03-28,31,test0_12940567,9.542862,,SH,0,601611,100,33.71380000000013,0
2018-03-28,32,test0_12940567,98.699601,,SZ,0,000538,100,270.03990000000044,0
2018-03-28,33,test0_12940567,26.417923000000002,,SH,0,600332,100,280.2076999999997,0
2018-03-28,34,test0_12940567,13.013903,,SZ,0,002424,100,143.60969999999983,0
2018-03-28,35,test0_12940567,5.451635,,SH,0,600415,100,-11.16349999999997,0
2018-03-28,36,test0_12940567,19.795937000000002,,SZ,0,002450,100,-1.5937000000000978,0
2018-03-28,37,test0_12940567,33.299987,,SH,0,600682,100,-1.998700000000042,0
2018-03-28,38,test0_12940567,33.620083,,SH,0,600085,100,16.99169999999981,0
2018-03-28,39,test0_12940567,4.4613380000000005,,SH,0,600208,100,17.86619999999992,0
2018-03-28,40,test0_12940567,23.216963,,SH,0,601607,100,103.30370000000002,0
2018-03-28,41,test0_12940567,15.0045,,SZ,0,300059,100,104.55000000000005,0
2018-03-28,42,test0_12940567,26.377910999999997,,SH,0,601877,100,-64.7910999999997,0
2018-03-28,43,test0_12940567,13.784134,,SH,0,600804,100,116.58659999999995,0
2018-03-28,44,test0_12940567,27.198157000000002,,SH,0,600547,100,231.18429999999995,0
2018-03-28,45,test0_12940567,7.192157,,SH,0,601117,100,17.78430000000002,0
2018-03-28,46,test0_12940567,6.001799999999999,,SH,0,600688,100,-2.179999999999893,0
2018-03-28,47,test0_12940567,6.60198,,SH,0,600028,100,-17.198000000000047,0
2018-03-28,48,test0_12940567,9.062718,,SH,0,600489,100,37.72819999999992,0
2018-03-28,49,test0_12940567,42.812839999999994,,SZ,0,002415,100,-78.28399999999931,0
2018-03-28,50,test0_12940567,6.20186,,SH,0,601212,100,21.814,0
2018-03-28,51,test0_12940567,26.097827,,SZ,100,002411,100,-1.7827000000000481,0
2018-03-28,52,test0_12940567,22.786834,,SH,100,600271,100,-1.683399999999935,0
2018-03-28,53,test0_12940567,27.808339999999998,,SH,100,600893,100,-1.8339999999998469,0
2018-03-28,54,test0_12940567,18.135439,,SH,100,600739,100,-1.5439000000000647,0
2018-03-29,0,test0_12940567,3.260978,,SH,0,600221,100,-1.0978000000000154,0
2018-03-29,1,test0_12940567,4.721416,,SH,0,601216,100,-1.1415999999999649,0
2018-03-29,2,test0_12940567,52.065615,,SZ,0,002739,100,-2.561500000000194,0
2018-03-29,3,test0_12940567,7.362207999999999,,SZ,0,000540,100,-1.220799999999933,0
2018-03-29,4,test0_12940567,21.186354000000005,,SH,0,600518,100,121.36459999999936,0
2018-03-29,5,test0_12940567,26.918073,,SZ,0,300003,100,490.19270000000006,0
2018-03-29,6,test0_12940567,56.877058,,SZ,0,000963,100,642.2941999999999,0
2018-03-29,7,test0_12940567,35.080521,,SZ,0,300015,100,492.94790000000006,0
2018-03-29,8,test0_12940567,39.371808,,SZ,0,002294,100,230.81919999999982,0
2018-03-29,9,test0_12940567,74.78242800000001,,SH,0,600436,100,641.7571999999993,0
2018-03-29,10,test0_12940567,67.690301,,SZ,0,002841,100,1446.9698999999991,0
2018-03-29,11,test0_12940567,29.368808000000005,,SZ,0,300122,100,318.11919999999924,0
2018-03-29,12,test0_12940567,39.431825999999994,,SH,0,600196,100,260.81740000000053,0
2018-03-29,13,test0_12940567,73.702104,,SH,0,600276,100,909.7895999999992,0
2018-03-29,14,test0_12940567,4.981493999999999,,SH,0,600008,100,27.850600000000103,0
2018-03-29,15,test0_12940567,13.374011000000001,,SH,0,600372,100,143.59889999999993,0
2018-03-29,16,test0_12940567,26.878061,,SZ,0,002007,100,257.19390000000004,0
2018-03-29,17,test0_12940567,23.056915,,SZ,0,002044,100,240.3085000000001,0
2018-03-29,18,test0_12940567,35.940779,,SH,0,600535,100,704.9221000000002,0
2018-03-29,19,test0_12940567,50.445128999999994,,SH,0,600570,100,718.4871000000009,0
2018-03-29,20,test0_12940567,40.322092999999995,,SH,0,600038,100,494.7907000000008,0
2018-03-29,21,test0_12940567,17.765328,,SZ,0,002202,100,0.46719999999993433,0
2018-03-29,22,test0_12940567,12.743822,,SZ,0,002024,100,130.6178000000001,0
2018-03-29,23,test0_12940567,15.224566,,SZ,0,000768,100,135.5433999999999,0
2018-03-29,24,test0_12940567,8.042411999999999,,SH,0,600021,100,80.7588000000001,0
2018-03-29,25,test0_12940567,21.736518999999998,,SH,0,600118,100,40.34810000000029,0
2018-03-29,26,test0_12940567,16.524956000000003,,SH,0,600406,100,21.504399999999535,0
2018-03-29,27,test0_12940567,9.542862,,SH,0,601611,100,22.713800000000006,0
2018-03-29,28,test0_12940567,98.699601,,SZ,0,000538,100,95.03990000000044,0
2018-03-29,29,test0_12940567,26.417923000000002,,SH,0,600332,100,263.2076999999999,0
2018-03-29,30,test0_12940567,13.013903,,SZ,0,002424,100,134.60969999999986,0
2018-03-29,31,test0_12940567,19.795937000000002,,SZ,0,002450,100,-1.5937000000000978,0
2018-03-29,32,test0_12940567,33.299987,,SH,0,600682,100,-1.998700000000042,0
2018-03-29,33,test0_12940567,33.620083,,SH,0,600085,100,5.991699999999867,0
2018-03-29,34,test0_12940567,4.4613380000000005,,SH,0,600208,100,18.86619999999999,0
2018-03-29,35,test0_12940567,23.216963,,SH,0,601607,100,105.30369999999998,0
2018-03-29,36,test0_12940567,15.0045,,SZ,0,300059,100,129.55000000000007,0
2018-03-29,37,test0_12940567,26.377910999999997,,SH,0,601877,100,-104.79109999999991,0
2018-03-29,38,test0_12940567,13.784134,,SH,0,600804,100,122.58659999999999,0
2018-03-29,39,test0_12940567,27.198157000000002,,SH,0,600547,100,164.18429999999978,0
2018-03-29,40,test0_12940567,7.192157,,SH,0,601117,100,8.784300000000034,0
2018-03-29,41,test0_12940567,6.001799999999999,,SH,0,600688,100,1.8200000000000216,0
2018-03-29,42,test0_12940567,6.60198,,SH,0,600028,100,1.8019999999999925,0
2018-03-29,43,test0_12940567,9.062718,,SH,0,600489,100,18.728199999999973,0
2018-03-29,44,test0_12940567,6.20186,,SH,0,601212,100,10.813999999999968,0
2018-03-29,45,test0_12940567,26.097827,,SZ,0,002411,100,5.21729999999998,0
2018-03-29,46,test0_12940567,22.786834,,SH,0,600271,100,20.31659999999995,0
2018-03-29,47,test0_12940567,27.808339999999998,,SH,0,600893,100,-47.83399999999993,0
2018-03-29,48,test0_12940567,18.135439,,SH,0,600739,100,-8.543900000000093,0
2018-03-29,49,test0_12940567,10.413123,,SH,100,601881,100,-1.3123000000000218,0
2018-03-29,50,test0_12940567,26.317892999999998,,SH,100,600549,100,-1.7892999999997272,0
2018-03-29,51,test0_12940567,17.835349,,SZ,100,300070,100,-1.5349000000000501,0
2018-03-30,0,test0_12940567,3.260978,,SH,0,600221,100,-1.0978000000000154,0
2018-03-30,1,test0_12940567,4.721416,,SH,0,601216,100,-1.1415999999999649,0
2018-03-30,2,test0_12940567,52.065615,,SZ,0,002739,100,-2.561500000000194,0
2018-03-30,3,test0_12940567,7.362207999999999,,SZ,0,000540,100,-1.220799999999933,0
2018-03-30,4,test0_12940567,21.186354000000005,,SH,0,600518,100,128.36459999999937,0
2018-03-30,5,test0_12940567,26.918073,,SZ,0,300003,100,680.1927,0
2018-03-30,6,test0_12940567,56.877058,,SZ,0,000963,100,862.2942000000002,0
2018-03-30,7,test0_12940567,35.080521,,SZ,0,300015,100,609.9479000000002,0
2018-03-30,8,test0_12940567,39.371808,,SZ,0,002294,100,392.81919999999957,0
2018-03-30,9,test0_12940567,74.78242800000001,,SH,0,600436,100,819.7571999999993,0
2018-03-30,10,test0_12940567,67.690301,,SZ,0,002841,100,1700.9698999999998,0
2018-03-30,11,test0_12940567,29.368808000000005,,SZ,0,300122,100,461.1191999999992,0
2018-03-30,12,test0_12940567,39.431825999999994,,SH,0,600196,100,505.8174000000008,0
2018-03-30,13,test0_12940567,73.702104,,SH,0,600276,100,1330.7896,0
2018-03-30,14,test0_12940567,4.981493999999999,,SH,0,600008,100,36.850600000000085,0
2018-03-30,15,test0_12940567,13.374011000000001,,SH,0,600372,100,222.59889999999984,0
2018-03-30,16,test0_12940567,26.878061,,SZ,0,002007,100,319.19390000000016,0
2018-03-30,17,test0_12940567,23.056915,,SZ,0,002044,100,411.30850000000015,0
2018-03-30,18,test0_12940567,35.940779,,SH,0,600535,100,957.9221000000005,0
2018-03-30,19,test0_12940567,50.445128999999994,,SH,0,600570,100,933.4871000000007,0
2018-03-30,20,test0_12940567,40.322092999999995,,SH,0,600038,100,802.7907000000006,0
2018-03-30,21,test0_12940567,12.743822,,SZ,0,002024,100,132.61780000000005,0
2018-03-30,22,test0_12940567,15.224566,,SZ,0,000768,100,195.54340000000002,0
2018-03-30,23,test0_12940567,8.042411999999999,,SH,0,600021,100,74.75880000000004,0
2018-03-30,24,test0_12940567,21.736518999999998,,SH,0,600118,100,131.3481000000003,0
2018-03-30,25,test0_12940567,9.542862,,SH,0,601611,100,20.71380000000005,0
2018-03-30,26,test0_12940567,98.699601,,SZ,0,000538,100,30.039899999999875,0
2018-03-30,27,test0_12940567,26.417923000000002,,SH,0,600332,100,392.2076999999998,0
2018-03-30,28,test0_12940567,13.013903,,SZ,0,002424,100,152.60969999999983,0
2018-03-30,29,test0_12940567,19.795937000000002,,SZ,0,002450,100,-1.5937000000000978,0
2018-03-30,30,test0_12940567,33.299987,,SH,0,600682,100,-1.998700000000042,0
2018-03-30,31,test0_12940567,33.620083,,SH,0,600085,100,103.99169999999955,0
2018-03-30,32,test0_12940567,4.4613380000000005,,SH,0,600208,100,18.86619999999999,0
2018-03-30,33,test0_12940567,23.216963,,SH,0,601607,100,144.30370000000005,0
2018-03-30,34,test0_12940567,15.0045,,SZ,0,300059,100,192.54999999999995,0
2018-03-30,35,test0_12940567,26.377910999999997,,SH,0,601877,100,-4.791099999999915,0
2018-03-30,36,test0_12940567,13.784134,,SH,0,600804,100,125.58659999999992,0
2018-03-30,37,test0_12940567,27.198157000000002,,SH,0,600547,100,184.18429999999972,0
2018-03-30,38,test0_12940567,7.192157,,SH,0,601117,100,17.78430000000002,0
2018-03-30,39,test0_12940567,6.001799999999999,,SH,0,600688,100,-3.1799999999999606,0
2018-03-30,40,test0_12940567,6.60198,,SH,0,600028,100,-12.197999999999976,0
2018-03-30,41,test0_12940567,9.062718,,SH,0,600489,100,21.72819999999991,0
2018-03-30,42,test0_12940567,6.20186,,SH,0,601212,100,3.8140000000000285,0
2018-03-30,43,test0_12940567,26.097827,,SZ,0,002411,100,-17.782699999999707,0
2018-03-30,44,test0_12940567,22.786834,,SH,0,600271,100,250.31660000000002,0
2018-03-30,45,test0_12940567,27.808339999999998,,SH,0,600893,100,45.166000000000395,0
2018-03-30,46,test0_12940567,18.135439,,SH,0,600739,100,-9.54390000000025,0
2018-03-30,47,test0_12940567,10.413123,,SH,0,601881,100,-4.3123000000001355,0
2018-03-30,48,test0_12940567,26.317892999999998,,SH,0,600549,100,10.210700000000372,0
2018-03-30,49,test0_12940567,17.835349,,SZ,0,300070,100,28.46510000000002,0
2018-03-30,50,test0_12940567,20.90627,,SZ,100,300024,100,-1.6269999999998674,0
2018-03-30,51,test0_12940567,77.41321699999999,,SZ,100,002460,100,-3.321699999999339,0
2018-03-30,52,test0_12940567,20.90627,,SZ,100,300144,100,-1.6269999999998674,0
2018-03-30,53,test0_12940567,14.964488,,SZ,100,300017,100,-1.4488000000000056,0
2018-03-30,54,test0_12940567,20.736219000000002,,SZ,100,002310,100,-1.6219000000003092,0
2018-03-30,55,test0_12940567,6.942082,,SZ,100,300315,100,-1.208200000000037,0
2018-03-30,56,test0_12940567,22.026606,,SZ,100,002074,100,-1.6605999999999455,0
2018-03-30,57,test0_12940567,6.231869,,SH,100,601118,100,-1.1868999999999907,0
2018-03-30,58,test0_12940567,33.500046999999995,,SZ,100,002624,100,-2.004699999999815,0
2018-03-30,59,test0_12940567,72.88185800000001,,SZ,100,000938,100,-3.185800000001393,0
2018-03-30,60,test0_12940567,35.380610999999995,,SZ,100,300124,100,-2.061099999999527,0
2018-03-30,61,test0_12940567,10.563168000000001,,SZ,100,002465,100,-1.316800000000029,0
2018-03-30,62,test0_12940567,12.733818999999999,,SH,100,600061,100,-1.3818999999998027,0
2018-04-02,0,test0_12940567,3.260978,,SH,0,600221,100,-1.0978000000000154,0
2018-04-02,1,test0_12940567,4.721416,,SH,0,601216,100,-1.1415999999999649,0
2018-04-02,2,test0_12940567,52.065615,,SZ,0,002739,100,-2.561500000000194,0
2018-04-02,3,test0_12940567,7.362207999999999,,SZ,0,000540,100,-1.220799999999933,0
2018-04-02,4,test0_12940567,21.186354000000005,,SH,0,600518,100,101.36459999999943,0
2018-04-02,5,test0_12940567,26.918073,,SZ,0,300003,100,678.1927000000003,0
2018-04-02,6,test0_12940567,56.877058,,SZ,0,000963,100,848.2942000000002,0
2018-04-02,7,test0_12940567,35.080521,,SZ,0,300015,100,526.9479000000003,0
2018-04-02,8,test0_12940567,39.371808,,SZ,0,002294,100,323.8191999999998,0
2018-04-02,9,test0_12940567,74.78242800000001,,SH,0,600436,100,778.7571999999983,0
2018-04-02,10,test0_12940567,67.690301,,SZ,0,002841,100,1998.9699,0
2018-04-02,11,test0_12940567,29.368808000000005,,SZ,0,300122,100,448.11919999999964,0
2018-04-02,12,test0_12940567,73.702104,,SH,0,600276,100,1116.7895999999998,0
2018-04-02,13,test0_12940567,4.981493999999999,,SH,0,600008,100,24.850600000000167,0
2018-04-02,14,test0_12940567,13.374011000000001,,SH,0,600372,100,260.5988999999999,0
2018-04-02,15,test0_12940567,26.878061,,SZ,0,002007,100,285.19390000000016,0
2018-04-02,16,test0_12940567,23.056915,,SZ,0,002044,100,363.3085000000001,0
2018-04-02,17,test0_12940567,35.940779,,SH,0,600535,100,882.9221000000005,0
2018-04-02,18,test0_12940567,50.445128999999994,,SH,0,600570,100,1239.487100000001,0
2018-04-02,19,test0_12940567,40.322092999999995,,SH,0,600038,100,994.7907000000008,0
2018-04-02,20,test0_12940567,12.743822,,SZ,0,002024,100,148.61780000000007,0
2018-04-02,21,test0_12940567,15.224566,,SZ,0,000768,100,295.5434,0
2018-04-02,22,test0_12940567,8.042411999999999,,SH,0,600021,100,71.7588000000001,0
2018-04-02,23,test0_12940567,21.736518999999998,,SH,0,600118,100,167.34810000000024,0
2018-04-02,24,test0_12940567,9.542862,,SH,0,601611,100,16.713800000000134,0
2018-04-02,25,test0_12940567,26.417923000000002,,SH,0,600332,100,338.2076999999999,0
2018-04-02,26,test0_12940567,13.013903,,SZ,0,002424,100,168.60969999999983,0
2018-04-02,27,test0_12940567,19.795937000000002,,SZ,0,002450,100,-1.5937000000000978,0
2018-04-02,28,test0_12940567,33.299987,,SH,0,600682,100,-1.998700000000042,0
2018-04-02,29,test0_12940567,33.620083,,SH,0,600085,100,46.991700000000236,0
2018-04-02,30,test0_12940567,4.4613380000000005,,SH,0,600208,100,5.86619999999991,0
2018-04-02,31,test0_12940567,23.216963,,SH,0,601607,100,112.3037,0
2018-04-02,32,test0_12940567,15.0045,,SZ,0,300059,100,146.54999999999987,0
2018-04-02,33,test0_12940567,26.377910999999997,,SH,0,601877,100,-39.7910999999997,0
2018-04-02,34,test0_12940567,13.784134,,SH,0,600804,100,110.58660000000006,0
2018-04-02,35,test0_12940567,27.198157000000002,,SH,0,600547,100,367.1842999999999,0
2018-04-02,36,test0_12940567,7.192157,,SH,0,601117,100,8.784300000000034,0
2018-04-02,37,test0_12940567,9.062718,,SH,0,600489,100,60.728199999999966,0
2018-04-02,38,test0_12940567,6.20186,,SH,0,601212,100,22.81399999999998,0
2018-04-02,39,test0_12940567,22.786834,,SH,0,600271,100,434.3166,0
2018-04-02,40,test0_12940567,27.808339999999998,,SH,0,600893,100,101.16600000000027,0
2018-04-02,41,test0_12940567,18.135439,,SH,0,600739,100,2.45609999999985,0
2018-04-02,42,test0_12940567,10.413123,,SH,0,601881,100,-0.3123000000000431,0
2018-04-02,43,test0_12940567,26.317892999999998,,SH,0,600549,100,-34.78929999999991,0
2018-04-02,44,test0_12940567,17.835349,,SZ,0,300070,100,36.46509999999985,0
2018-04-02,45,test0_12940567,20.90627,,SZ,0,300024,100,109.37300000000008,0
2018-04-02,46,test0_12940567,77.41321699999999,,SZ,0,002460,100,-355.32169999999894,0
2018-04-02,47,test0_12940567,20.90627,,SZ,0,300144,100,-10.626999999999853,0
2018-04-02,48,test0_12940567,14.964488,,SZ,0,300017,100,3.5512000000000654,0
2018-04-02,49,test0_12940567,20.736219000000002,,SZ,0,002310,100,-11.621900000000096,0
2018-04-02,50,test0_12940567,6.942082,,SZ,0,300315,100,-13.208200000000048,0
2018-04-02,51,test0_12940567,22.026606,,SZ,0,002074,100,28.33939999999977,0
2018-04-02,52,test0_12940567,6.231869,,SH,0,601118,100,-5.186899999999994,0
2018-04-02,53,test0_12940567,33.500046999999995,,SZ,0,002624,100,-50.0046999999995,0
2018-04-02,54,test0_12940567,72.88185800000001,,SZ,0,000938,100,725.8141999999992,0
2018-04-02,55,test0_12940567,35.380610999999995,,SZ,0,300124,100,25.938900000000586,0
2018-04-02,56,test0_12940567,10.563168000000001,,SZ,0,002465,100,-0.3168000000000504,0
2018-04-02,57,test0_12940567,12.733818999999999,,SH,0,600061,100,-4.381899999999916,0
2018-04-02,58,test0_12940567,25.657695,,SH,100,600482,100,-1.7694999999999794,0
2018-04-02,59,test0_12940567,37.761325,,SH,100,600588,100,-2.1324999999997374,0
2018-04-02,60,test0_12940567,10.983293999999999,,SH,100,600100,100,-1.3293999999998363,0
2018-04-02,61,test0_12940567,14.224266,,SH,100,601198,100,-1.4265999999999224,0
2018-04-02,62,test0_12940567,60.75822199999999,,SZ,100,002230,100,-2.822199999999242,0
2018-04-02,63,test0_12940567,7.10213,,SZ,100,000961,100,-1.2129999999999974,0
2018-04-02,64,test0_12940567,95.878755,,SH,100,603160,100,-3.8754999999994766,0
2018-04-02,65,test0_12940567,53.175948,,SZ,100,300033,100,-2.594799999999964,0
